time,frame_id,fps,camera_us,vidConv_us,enc_us,rtpPay_us,udpStream_us,rtpDepay_us,dec_us,presentation_us,total_latency_us
2026-01-26 16:31:24.508749612,25320,59.84082340973012,17840,2013,7505,92,18752,52,3605,49233,99092
2026-01-26 16:31:24.578441004,25325,15.878056525881233,14316,1981,7848,125,36166,221,3025,241,63923
2026-01-26 16:31:24.580202435,25327,352.36081747709653,16748,2132,7221,113,9773,159,10775,6403,53324
2026-01-26 16:31:24.581113151,25327,77.43534148985597,16748,2132,7221,113,9773,159,10775,7288,54209
2026-01-26 16:31:24.581876727,25329,69.3433187712364,17273,2069,6459,82,12586,75,4695,6801,50040
2026-01-26 16:31:24.582948632,25330,55.98790661217177,17611,2067,7280,97,4025,75,4695,2845,38695
2026-01-26 16:31:24.601599743,25330,55.98790661217177,17611,2067,7280,97,20482,89,3514,16765,67905
2026-01-26 16:31:24.605432022,25330,50.88022794342119,17611,2067,7280,97,20482,89,3514,11080,62220
2026-01-26 16:31:24.637339098,25330,72.67970055963369,17611,2067,7280,97,20482,89,3514,11276,62416
2026-01-26 16:31:24.645384086,25332,63.808065339458906,17154,2102,6261,88,33060,51,3514,9460,71690
2026-01-26 16:31:24.646996296,25332,61.97322756569162,17154,2102,6261,88,33060,51,8805,7223,74744
2026-01-26 16:31:24.666445991,25332,68.08278867102396,17154,2102,6261,88,33060,51,8805,6471,73992
2026-01-26 16:31:24.675204344,25332,68.08278867102396,17154,2102,6261,88,33060,51,8805,20417,87938
2026-01-26 16:31:24.704557453,25336,68.08278867102396,11213,403,92,104,18408,214,8805,34423,73662
2026-01-26 16:31:24.708370116,25336,295.33372711163616,11213,403,92,104,18408,541,8442,2578,41781
2026-01-26 16:31:24.731988965,25336,63.25910931174089,11213,403,92,104,36760,47,5518,652,54789
2026-01-26 16:31:24.756754218,25336,63.25910931174089,11213,403,92,104,36760,47,5518,14570,68707
2026-01-26 16:31:24.757565412,25337,61.79323981956374,16365,2029,5580,103,36948,93,4573,12301,77992
2026-01-26 16:31:24.761207061,25337,65.59527714004592,16365,2029,5580,103,36948,93,4573,10933,76624
2026-01-26 16:31:24.772755902,25338,65.59527714004592,22125,2288,5978,117,45087,93,4573,24886,105147
2026-01-26 16:31:24.787993562,25338,25.483550368237303,22125,2288,5978,117,62954,48,5451,38805,137766
2026-01-26 16:31:24.803879018,25339,25.483550368237303,11309,3685,10450,89,66062,109,5451,13488,110643
2026-01-26 16:31:24.822449837,25339,51.31626212346693,11309,3685,10450,89,66062,109,4589,7910,104203
2026-01-26 16:31:24.828979897,25340,51.31626212346693,17434,2074,6567,133,72866,109,4589,21842,125614
2026-01-26 16:31:24.858090118,25343,51.31626212346693,14794,1990,6689,116,35304,109,4589,35759,99350
2026-01-26 16:31:24.860124358,25343,51.31626212346693,14794,1990,6689,116,35304,15059,4799,49777,128528
2026-01-26 16:31:24.909879511,25344,2150.537634408602,17639,2258,6780,111,54312,74,4799,2349,88322
2026-01-26 16:31:24.960658728,25344,100.41168792047394,17639,2258,6780,111,54312,74,7881,6149,95204
2026-01-26 16:31:24.960886127,25344,100.41168792047394,17639,2258,6780,111,54312,74,7881,20156,109211
2026-01-26 16:31:24.975661853,25344,100.41168792047394,17639,2258,6780,111,54312,74,7881,34049,123104
2026-01-26 16:31:24.977017479,25344,100.41168792047394,17639,2258,6780,111,54312,74,7881,47892,136947
2026-01-26 16:31:24.977225485,25349,100.41168792047394,16599,2043,6917,131,37715,128,7881,62147,133561
2026-01-26 16:31:24.978906050,25349,401.1231448054553,16599,2043,6917,131,37715,128,16345,1727,81605
2026-01-26 16:31:24.980243852,25351,401.1231448054553,18127,1982,8210,114,31191,53,4115,15391,79183
2026-01-26 16:31:24.991605806,25353,401.1231448054553,17024,1777,6030,94,18711,102,4798,29272,77808
2026-01-26 16:31:24.996040281,25353,401.1231448054553,17024,1777,6030,94,18711,102,4798,43229,91765
2026-01-26 16:31:25.021768956,25354,18.48907295788189,18454,2137,10570,114,20695,56,4798,3100,59924
2026-01-26 16:31:25.028372938,25354,18.48907295788189,18454,2137,10570,114,20695,56,11142,16987,80155
2026-01-26 16:31:25.067659669,25356,54.380336070476915,14405,2458,9491,108,21457,207,20952,12513,81591
2026-01-26 16:31:25.068563409,25356,73.44300822561692,14405,2458,9491,108,21457,207,5297,12840,66263
2026-01-26 16:31:25.070892826,25357,51.52248956669586,16255,2149,9359,208,32498,108,20567,7332,88476
2026-01-26 16:31:25.085355997,25358,60.67224851352991,17183,1973,6725,169,29919,154,3051,4827,64001
2026-01-26 16:31:25.095884454,25359,87.9584835957428,15920,2633,6792,161,23293,84,9789,7479,66151
2026-01-26 16:31:25.119683533,25361,55.589526933125796,17633,1997,7458,102,6181,58,9789,3381,46599
2026-01-26 16:31:25.122196603,25361,70.55669230226486,17633,1997,7458,102,6181,58,15424,2988,51841
2026-01-26 16:31:25.135783876,25361,59.92688919518188,17633,1997,7458,102,6181,58,32194,269,65892
2026-01-26 16:31:25.161082233,25361,59.92688919518188,17633,1997,7458,102,6181,58,32194,14125,79748
2026-01-26 16:31:25.162804207,25361,55.39859287574096,17633,1997,7458,102,6181,58,32194,10047,75670
2026-01-26 16:31:25.180324530,25362,54.96317467296911,11311,196,109,134,51395,15,4053,5902,73115
2026-01-26 16:31:25.190852475,25362,72.41653993772178,11311,196,109,134,51395,15,4053,6092,73305
2026-01-26 16:31:25.214300919,25365,62.95643414756988,13919,2181,6727,109,20099,193,3378,3999,50605
2026-01-26 16:31:25.230985696,25366,63.516260162601625,19669,2120,6847,122,10154,98,8055,2207,49272
2026-01-26 16:31:25.231985983,25366,66.26905235255136,19669,2120,6847,122,10154,98,23148,1009,63167
2026-01-26 16:31:25.270513842,25368,67.80120686148213,18750,2170,7547,102,11541,54,23148,141,63453
2026-01-26 16:31:25.274620946,25368,67.80120686148213,18750,2170,7547,102,11541,54,6178,14084,60426
2026-01-26 16:31:25.279405831,25368,61.70554115759595,18750,2170,7547,102,11541,54,18779,11748,70691
2026-01-26 16:31:25.289467746,25370,52.164840897235266,16512,2113,8574,276,19979,39,18779,6584,72856
2026-01-26 16:31:25.304901603,25370,105.44074230282581,16512,2113,8574,276,19979,39,6577,10981,65051
2026-01-26 16:31:25.316364361,25370,67.29022273063724,16512,2113,8574,276,37880,116,4497,10045,80013
2026-01-26 16:31:25.328700362,25370,56.61231884057971,16512,2113,8574,276,37880,116,4497,6412,76380
2026-01-26 16:31:25.353441263,25373,83.99126490844952,14285,3350,6913,96,21514,77,7511,8389,62135
2026-01-26 16:31:25.374685606,25373,60.24096385542169,14285,3350,6913,96,21514,77,11018,5626,62879
2026-01-26 16:31:25.375806569,25373,84.86803021301876,14285,3350,6913,96,21514,77,11018,7872,65125
2026-01-26 16:31:25.386148524,25376,58.716458223239975,13738,2250,9760,97,13363,204,6030,4728,50170
2026-01-26 16:31:25.405087995,25377,76.4525993883792,17667,2150,6399,105,18983,86,8537,5575,59502
2026-01-26 16:31:25.413910447,25378,74.4324525493115,17968,2067,6627,108,8952,92,4118,6077,46009
2026-01-26 16:31:25.427847010,25379,78.81462799495587,17560,2257,9269,99,8910,92,4118,7267,49572
2026-01-26 16:31:25.465301171,25380,67.43543057522422,12998,2027,9632,131,5923,80,4828,6319,41938
2026-01-26 16:31:25.466127341,25380,92.44707405010631,12998,2027,9632,131,5923,80,6551,9430,46772
2026-01-26 16:31:25.466324371,25380,77.43534148985597,12998,2027,9632,131,5923,80,6551,10413,47755
2026-01-26 16:31:25.485449256,25382,59.53089653530182,15694,1958,6412,116,19285,36,6551,7561,57613
2026-01-26 16:31:25.500013615,25383,95.01187648456057,15733,1935,6659,101,7313,51,5260,10970,48022
2026-01-26 16:31:25.526884822,25384,69.67670011148272,15376,1871,9526,94,15333,70,5260,10530,58060
2026-01-26 16:31:25.528155645,25384,68.23144104803494,15376,1871,9526,94,15333,70,5389,9813,57472
2026-01-26 16:31:25.539386652,25385,99.13750371765639,21032,2148,7027,87,22829,105,5389,9527,68144
2026-01-26 16:31:25.558015138,25385,71.1997152011392,21032,2148,7027,87,22829,105,5117,13329,71674
2026-01-26 16:31:25.572981493,25385,71.1997152011392,21032,2148,7027,87,22829,105,5117,13254,71599
2026-01-26 16:31:25.586552668,25388,71.1997152011392,16194,2247,10028,120,13401,54,5117,27198,74359
2026-01-26 16:31:25.593472148,25388,176.24250969333804,16194,2247,10028,120,13401,54,9746,2705,54495
2026-01-26 16:31:25.605863479,25388,176.24250969333804,16194,2247,10028,120,13401,54,9746,16634,68424
2026-01-26 16:31:25.630092076,25391,33.50083752093802,16267,2236,7024,103,7427,151,4194,740,38142
2026-01-26 16:31:25.635246029,25391,259.33609958506224,16267,2236,7024,103,7427,151,8066,10775,52049
2026-01-26 16:31:25.687072639,25391,259.33609958506224,16267,2236,7024,103,7427,151,8066,24703,65977
2026-01-26 16:31:25.689183713,25391,259.33609958506224,16267,2236,7024,103,7427,151,8066,38683,79957
2026-01-26 16:31:25.690379398,25392,259.33609958506224,17400,2167,7387,86,43703,61,8066,52590,131460
2026-01-26 16:31:25.702624740,25393,261.0966057441253,15964,2217,7040,96,38478,84,3282,5060,72221
2026-01-26 16:31:25.713664573,25393,261.0966057441253,15964,2217,7040,96,38478,84,3282,19089,86250
2026-01-26 16:31:25.727863320,25394,261.0966057441253,19310,2047,7933,99,53608,60,3282,32980,119319
2026-01-26 16:31:25.736623178,25397,28.17139476575485,17000,2477,7245,100,18232,30,3514,11443,60041
2026-01-26 16:31:25.781210042,25398,170.41581458759373,16861,2060,7222,92,14979,72,3456,8,44750
2026-01-26 16:31:25.784459839,25398,420.69835927639883,16861,2060,7222,92,14979,72,5895,11550,58731
2026-01-26 16:31:25.785201686,25400,49.51475539710834,16794,2168,7891,208,7455,44,3686,5266,43512
2026-01-26 16:31:25.788435931,25401,49.51475539710834,16222,1950,7039,103,9481,226,3686,19223,57930
2026-01-26 16:31:25.803568820,25401,603.5003017501509,16222,1950,7039,103,9481,226,6223,8481,49725
2026-01-26 16:31:25.817330625,25401,603.5003017501509,16222,1950,7039,103,9481,226,6223,22379,63623
2026-01-26 16:31:25.878465078,25402,603.5003017501509,17507,2192,7319,89,31719,62,6223,36295,101406
2026-01-26 16:31:25.882123624,25403,150.39855617386073,18229,2000,7405,85,22653,54,3751,3417,57594
2026-01-26 16:31:25.884170504,25405,277.0083102493075,17013,2075,6982,98,4730,49,5389,2504,38840
2026-01-26 16:31:25.885734905,25406,277.0083102493075,15974,2109,6940,110,10185,96,5389,16411,57214
2026-01-26 16:31:25.886508401,25406,51.485352417237294,15974,2109,6940,110,10185,96,3612,10908,49934
2026-01-26 16:31:25.899727406,25407,42.05037635086834,16229,2146,7627,92,15720,40,4897,1088,47839
2026-01-26 16:31:25.914267348,25407,42.05037635086834,16229,2146,7627,92,15720,40,4897,14989,61740
2026-01-26 16:31:25.937196607,25409,436.68122270742356,18000,2183,7532,96,7513,43,5459,609,41435
2026-01-26 16:31:25.950606818,25409,436.68122270742356,18000,2183,7532,96,7513,43,5459,14546,55372
2026-01-26 16:31:25.954470715,25409,436.68122270742356,18000,2183,7532,96,7513,43,5459,28502,69328
2026-01-26 16:31:25.986277564,25411,23.313283909171446,17012,2064,7607,107,18920,58,5672,42435,93875
2026-01-26 16:31:25.987338045,25411,129.93762993762994,17012,2064,7607,107,27790,62,4187,5717,64546
2026-01-26 16:31:25.997847077,25413,52.55965520866183,16653,2028,6878,92,12696,68,5933,750,45098
2026-01-26 16:31:26.012936572,25414,223.8638907544213,15517,1931,6855,92,17813,59,10334,10158,62759
2026-01-26 16:31:26.036581950,25415,73.03534910896875,16095,3269,11282,98,9935,77,3465,10440,54661
2026-01-26 16:31:26.040547866,25415,67.71397616468039,16095,3269,11282,98,9935,77,4335,9497,54588
2026-01-26 16:31:26.054083105,25415,67.71397616468039,16095,3269,11282,98,9935,77,4335,23375,68466
2026-01-26 16:31:26.068578213,25415,67.71397616468039,16095,3269,11282,98,9935,77,4335,37419,82510
2026-01-26 16:31:26.084353042,25415,67.71397616468039,16095,3269,11282,98,9935,77,4335,51275,96366
2026-01-26 16:31:26.098754003,25418,15.503875968992247,19463,2039,6384,122,32096,109,724,721,61658
2026-01-26 16:31:26.109110775,25418,273.000273000273,19463,2039,6384,122,32096,109,4611,8697,73521
2026-01-26 16:31:26.125940260,25420,49.945060433523125,20199,2073,7297,115,15348,81,7449,2528,55090
2026-01-26 16:31:26.141577420,25421,49.945060433523125,12121,2123,9891,126,15308,80,4523,16497,60669
2026-01-26 16:31:26.155763687,25422,49.945060433523125,16943,2095,6295,102,18522,68,6171,30438,80634
2026-01-26 16:31:26.183322211,25423,26.64464043057739,16230,1917,6745,97,16133,53,4622,6740,52537
2026-01-26 16:31:26.187552519,25423,65.87615283267458,16230,1917,6745,97,16133,53,4622,5535,51332
2026-01-26 16:31:26.191628423,25424,51.32152938157557,16491,1921,7027,112,29810,59,3970,19470,78860
2026-01-26 16:31:26.212823772,25425,72.53209545223761,17167,2066,7161,95,23279,57,4738,130,54693
2026-01-26 16:31:26.221313349,25425,72.53209545223761,17167,2066,7161,95,23279,57,4738,13989,68552
2026-01-26 16:31:26.235664677,25427,49.1569581674286,20315,2168,10793,89,16224,139,4738,7624,62090
2026-01-26 16:31:26.248762718,25427,83.82932349735938,20315,2168,10793,89,16224,139,8715,9554,67997
2026-01-26 16:31:26.262307365,25427,58.14291528577243,20315,2168,10793,89,16224,139,8715,6255,64698
2026-01-26 16:31:26.279230294,25427,62.62132882459766,20315,2168,10793,89,16224,139,8715,4427,62870
2026-01-26 16:31:26.292508404,25429,61.43260842855388,8140,1941,6130,99,22944,113,4734,1885,45986
2026-01-26 16:31:26.311481380,25430,61.43260842855388,15638,1684,2848,167,33975,113,4734,15812,74971
2026-01-26 16:31:26.316193752,25432,56.931397665812696,18942,1830,5172,96,6788,75,6747,12061,51711
2026-01-26 16:31:26.338501488,25433,72.1552781585973,15978,1925,5929,81,6947,88,6434,12178,49560
2026-01-26 16:31:26.345581389,25433,50.01250312578144,15978,1925,5929,81,6947,88,5090,6074,42112
2026-01-26 16:31:26.360035312,25434,50.01250312578144,17791,2255,7336,99,14314,88,5090,19977,66950
2026-01-26 16:31:26.386475690,25434,38.546043248660524,17791,2255,7336,99,22280,88,5090,7977,62916
2026-01-26 16:31:26.389040250,25434,133.2267519317879,17791,2255,7336,99,22280,88,5090,1731,56670
2026-01-26 16:31:26.401674852,25437,63.34325711028061,19287,2093,7214,106,5734,30,4214,15740,54418
2026-01-26 16:31:26.414698363,25437,74.46016381236039,19287,2093,7214,106,6684,62,7368,460,43274
2026-01-26 16:31:26.429027770,25438,74.46016381236039,14888,2076,6879,134,10808,62,7368,14365,56580
2026-01-26 16:31:26.444066832,25439,55.09338328466751,18761,2003,7119,122,7611,77,3564,10072,49329
2026-01-26 16:31:26.457937601,25439,66.66222251849877,18761,2003,7119,122,7611,77,3564,8972,48229
2026-01-26 16:31:26.478365119,25441,60.03842459173871,16800,1924,6064,100,11549,61,5462,6261,48221
2026-01-26 16:31:26.493703421,25441,57.58046870501526,16800,1924,6064,100,14995,58,3640,2824,46405
2026-01-26 16:31:26.500697784,25442,70.58657443354274,16923,1964,7017,96,23797,58,3640,2598,56093
2026-01-26 16:31:26.513743695,25442,70.58657443354274,16923,1964,7017,96,33930,65,3640,16522,80157
2026-01-26 16:31:26.527880040,25444,76.64009809932557,18315,2366,7925,89,9391,40,6040,12649,56815
2026-01-26 16:31:26.549367143,25445,76.64009809932557,15668,2150,7420,103,4838,59,3293,13505,47036
2026-01-26 16:31:26.554499527,25445,97.06853038245,15668,2150,7420,103,4838,59,3293,10145,43676
2026-01-26 16:31:26.568966955,25446,97.06853038245,18445,2127,6693,105,16547,54,3364,13807,61142
2026-01-26 16:31:26.595596746,25446,66.00660066006601,18445,2127,6693,105,16547,54,3364,12568,59903
2026-01-26 16:31:26.596486406,25446,66.19447938041968,18445,2127,6693,105,16547,54,3364,11422,58757
2026-01-26 16:31:26.610235219,25449,51.11690436027194,16048,3455,11147,87,9143,86,6044,5743,51753
2026-01-26 16:31:26.625269961,25450,84.14675193537529,16744,2001,6754,76,3872,76,3369,7792,40684
2026-01-26 16:31:26.637184701,25451,72.66913741733886,19631,1892,6372,94,6103,81,3450,7904,45527
2026-01-26 16:31:26.653420088,25452,58.92057506481263,13513,1997,7029,103,4581,59,3442,4853,35577
2026-01-26 16:31:26.666636244,25452,72.19695328857122,13513,1997,7029,103,4581,59,3442,4968,35692
2026-01-26 16:31:26.680430499,25453,70.34327518289251,19933,1980,6388,95,5783,59,3745,4631,42614
2026-01-26 16:31:26.700543927,25454,69.44444444444444,13036,2198,8673,125,13489,72,3556,4191,45340
2026-01-26 16:31:26.707843195,25455,67.91171477079796,16748,2764,9507,149,5947,72,3556,3335,42078
2026-01-26 16:31:26.721412706,25456,56.96707303178763,18252,2070,6463,88,4728,60,3680,17245,52586
2026-01-26 16:31:26.735947240,25457,83.58408559010364,18832,2227,7263,112,3881,125,3680,1801,37921
2026-01-26 16:31:26.751151331,25457,83.58408559010364,18832,2227,7263,112,3881,125,4749,15613,52802
2026-01-26 16:31:26.767269658,25457,54.94807407000385,18832,2227,7263,112,3881,125,4749,11313,48502
2026-01-26 16:31:26.784445586,25459,54.94807407000385,16216,1965,7566,194,17555,459,4749,25671,74375
2026-01-26 16:31:26.801325793,25460,386.39876352395675,16563,1967,5623,103,5268,99,8842,3180,41645
2026-01-26 16:31:26.804928946,25461,134.80722566729577,15363,2045,8752,84,7480,52,3813,9561,47150
2026-01-26 16:31:26.819706719,25462,57.71672630728385,17182,3800,7512,79,4271,73,3374,6179,42470
2026-01-26 16:31:26.832818680,25463,80.86689309396733,17243,2065,7759,83,3485,66,3374,7814,41889
2026-01-26 16:31:26.846432353,25463,65.95000989250148,17243,2065,7759,83,3485,66,5219,6526,42446
2026-01-26 16:31:26.861396085,25464,46.41663572224285,17313,2074,8057,114,13474,62,3523,20506,65123
2026-01-26 16:31:26.874452716,25465,96.12611746611555,15192,2154,10767,108,5396,85,4139,2391,40232
2026-01-26 16:31:26.893830633,25466,69.95942353435008,18102,2087,6287,116,6175,76,3809,2033,38685
2026-01-26 16:31:26.902956230,25467,69.95942353435008,17351,2136,7247,110,5376,54,3809,16080,52163
2026-01-26 16:31:26.918315046,25468,53.05602716468591,17266,2082,7564,128,4730,95,5384,11161,48410
2026-01-26 16:31:26.932965231,25468,66.97923643670462,17266,2082,7564,128,4730,95,3390,10129,45384
2026-01-26 16:31:26.942836771,25468,66.97923643670462,17266,2082,7564,128,4730,95,3390,23961,59216
2026-01-26 16:31:26.959406888,25468,66.97923643670462,17266,2082,7564,128,4730,95,3390,37986,73241
2026-01-26 16:31:26.972923822,25470,270.7825616030328,17897,2287,7902,129,17389,439,6742,1362,54147
2026-01-26 16:31:26.991158408,25472,342.81796366129583,17435,2055,6575,126,4867,73,3943,376,35450
2026-01-26 16:31:26.998945051,25472,342.81796366129583,17435,2055,6575,126,4867,73,3943,14225,49299
2026-01-26 16:31:27.013486401,25473,47.96393112379491,16984,2077,7078,141,8331,58,4676,7364,46709
2026-01-26 16:31:27.028380114,25474,52.19751539826704,15896,280,75,96,6451,70,3237,2105,28210
2026-01-26 16:31:27.041741011,25474,52.19751539826704,15896,280,75,96,24869,83,3237,16055,60591
2026-01-26 16:31:27.055510241,25475,49.576124138614844,18904,1994,6498,131,2936,83,5103,9844,45493
2026-01-26 16:31:27.069389298,25476,63.6213258684311,15871,1972,7244,85,8657,46,3877,8055,45807
2026-01-26 16:31:27.101923210,25476,80.78849571820973,15871,1972,7244,85,8657,46,5793,9480,49148
2026-01-26 16:31:27.105457432,25476,80.78849571820973,15871,1972,7244,85,8657,46,5793,23436,63104
2026-01-26 16:31:27.113407472,25476,80.78849571820973,15871,1972,7244,85,8657,46,5793,37414,77082
2026-01-26 16:31:27.124922776,25476,80.78849571820973,15871,1972,7244,85,8657,46,5793,51262,90930
2026-01-26 16:31:27.149051017,25479,15.38059276804528,15283,2059,6758,91,24253,24,6400,260,55128
2026-01-26 16:31:27.159887515,25479,277.39251040221916,15283,2059,6758,91,24253,24,12602,7859,68929
